sensor_id,date,timestamp,quartier,temperature,humidite,pression
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.580000,New Bell,30.53,87.32,1013.16
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.580000,Bonapriso,26.87,77.68,1013.42
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.580000,Logbaba,28.6,84.27,1011.79
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.580000,Cite SIC,29.61,85.29,1010.83
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.580000,Kotto,27.85,82.92,1014.7
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.581000,Akwa,27.73,77.49,1013.88
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.581000,Bonanjo,26.92,70.34,1014.76
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.581000,Deido,28.58,78.69,1011.05
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.581000,Bepanda,29.88,84.13,1014.27
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.581000,Makepe,28.51,80.46,1014.89
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.581000,New Bell,29.52,84.11,1010.74
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.581000,Bonapriso,26.01,74.89,1011.6
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.581000,Logbaba,30.43,86.42,1011.09
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.581000,Kotto,29.11,84.66,1009.43
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.582000,Makepe,26.51,74.27,1008.39
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.582000,Kotto,30.16,85.06,1012.84
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.599000,Kotto,28.41,84.46,1010.26
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.600000,Bepanda,29.11,77.43,1012.13
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.600000,Bonapriso,25.27,69.84,1011.57
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.600000,Cite SIC,26.96,79.88,1010.37
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.601000,Akwa,27.47,82.97,1014.2
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.601000,Bepanda,29.43,86.01,1013.3
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.601000,Makepe,29.42,82.27,1011.73
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.601000,New Bell,30.5,81.4,1010.22
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.601000,Logbaba,29.78,86.43,1012.08
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.601000,Cite SIC,26.89,81.82,1013.03
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.602000,Akwa,27.53,82.14,1014.94
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.602000,Bonanjo,25.5,78.02,1012.68
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.602000,Deido,28.98,84.53,1012.25
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.602000,Bepanda,28.67,86.37,1013.61
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.602000,Makepe,29.37,75.58,1014.51
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.602000,New Bell,29.53,85.47,1014.22
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.602000,Bonapriso,26.45,74.42,1012.97
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.602000,Logbaba,30.38,84.64,1014.36
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.602000,Cite SIC,29.01,83.8,1012.91
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.602000,Kotto,30.01,88.19,1012.4
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.603000,Bonanjo,26.67,79.79,1011.86
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.603000,Deido,27.68,83.98,1012.34
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.603000,Bepanda,29.25,82.85,1009.86
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.603000,Makepe,27.09,74.8,1011.21
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.603000,Cite SIC,28.77,83.72,1014.41
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.620000,Akwa,28.18,76.84,1013.68
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.620000,Bonanjo,25.95,78.73,1013.48
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.620000,Deido,28.85,77.49,1008.82
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.620000,Makepe,26.77,76.95,1008.15
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.620000,New Bell,28.73,89.04,1012.12
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.620000,Bonapriso,26.87,77.84,1014.93
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.620000,Logbaba,27.9,86.91,1011.84
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.620000,Cite SIC,28.21,84.95,1014.8
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.621000,Bonanjo,27.13,75.01,1011.11
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.621000,Deido,26.6,83.98,1010.02
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.621000,Bepanda,30.02,84.31,1011.11
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.621000,Makepe,29.2,80.48,1009.1
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.621000,New Bell,30.7,83.53,1014.32
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.621000,Bonapriso,26.28,72.9,1013.03
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.621000,Logbaba,28.65,81.94,1012.0
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.621000,Cite SIC,29.75,84.15,1013.11
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.621000,Kotto,28.41,83.5,1012.88
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.622000,Akwa,28.3,79.87,1013.79
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.622000,Bonanjo,27.74,78.48,1009.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.622000,Makepe,28.82,82.73,1013.02
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.622000,Cite SIC,29.45,81.18,1014.52
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.622000,Kotto,30.07,83.2,1013.48
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.639000,Bonanjo,26.23,70.88,1008.11
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.639000,New Bell,28.68,88.29,1009.69
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.640000,Akwa,25.75,79.51,1009.3
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.640000,Bonanjo,27.46,78.01,1014.88
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.640000,Deido,28.41,83.81,1011.31
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.640000,Bepanda,28.9,77.53,1014.88
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.640000,Makepe,27.29,76.47,1014.67
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.640000,New Bell,30.03,82.79,1008.53
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.640000,Bonapriso,27.43,70.36,1014.65
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.640000,Logbaba,30.23,82.8,1010.86
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.640000,Kotto,27.77,87.96,1014.97
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.641000,Akwa,26.28,79.93,1011.88
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.641000,Bonanjo,27.05,77.38,1014.35
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.641000,Deido,26.88,83.38,1013.65
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.641000,Bepanda,27.96,84.53,1008.84
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.641000,Makepe,29.22,83.61,1014.53
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.641000,New Bell,30.95,82.5,1013.8
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.641000,Logbaba,29.15,86.53,1009.73
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.641000,Cite SIC,29.76,85.86,1011.13
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.641000,Kotto,27.91,88.48,1009.26
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.642000,Deido,29.07,75.58,1009.76
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.642000,Bepanda,28.92,80.66,1014.5
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.642000,Makepe,28.79,82.75,1010.47
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.642000,New Bell,29.75,88.13,1009.87
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.642000,Bonapriso,26.31,76.98,1014.5
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.642000,Cite SIC,27.18,79.08,1011.34
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.642000,Kotto,29.39,87.37,1011.87
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.660000,Akwa,26.01,81.67,1012.28
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.660000,Bepanda,27.92,77.54,1014.18
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.660000,New Bell,29.1,80.37,1014.28
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.661000,Deido,28.51,77.62,1014.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.661000,Makepe,28.27,82.69,1011.52
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.661000,New Bell,28.21,88.57,1009.67
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.661000,Bonapriso,26.61,73.46,1011.53
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.661000,Logbaba,30.38,85.85,1014.72
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.661000,Cite SIC,29.73,85.41,1011.71
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.662000,Akwa,28.42,79.52,1008.01
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.662000,Deido,27.85,84.26,1010.64
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.662000,Makepe,29.19,79.74,1011.82
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.662000,New Bell,30.02,87.64,1014.67
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.662000,Logbaba,28.63,83.46,1010.88
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.662000,Cite SIC,27.68,85.18,1010.94
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.663000,Akwa,26.37,73.41,1009.83
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.663000,Bonanjo,26.58,78.13,1009.36
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.663000,Deido,26.23,80.57,1013.41
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.663000,Bepanda,29.3,84.22,1012.25
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.663000,Makepe,28.19,83.96,1010.52
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.663000,New Bell,28.51,83.8,1013.88
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.663000,Cite SIC,29.55,84.39,1010.84
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.663000,Kotto,30.19,88.94,1010.59
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.666000,Deido,26.65,82.22,1012.25
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.667000,Akwa,27.72,82.82,1013.14
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.667000,Bonanjo,26.89,76.94,1011.12
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.667000,New Bell,30.77,83.15,1008.34
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.667000,Bonapriso,25.42,74.65,1008.77
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.667000,Logbaba,30.03,79.27,1012.72
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.691000,Akwa,27.87,79.52,1011.55
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.691000,Bonanjo,27.47,79.75,1012.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.691000,Makepe,28.72,81.32,1013.51
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.691000,New Bell,30.55,80.78,1010.83
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.691000,Cite SIC,27.18,77.77,1012.18
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.692000,Deido,28.45,82.83,1013.28
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.692000,Makepe,28.89,79.86,1014.66
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.692000,New Bell,29.51,89.67,1010.89
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.692000,Bonapriso,25.6,77.19,1012.56
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.692000,Logbaba,29.35,83.43,1014.36
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.692000,Cite SIC,29.54,76.74,1012.09
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.692000,Kotto,29.73,85.6,1012.37
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.693000,Bonanjo,26.93,74.41,1013.97
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.693000,Deido,26.79,84.25,1011.31
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.693000,Bepanda,29.73,85.05,1011.57
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.693000,Makepe,28.58,77.39,1012.92
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.693000,Bonapriso,27.27,73.34,1014.35
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.693000,Cite SIC,29.27,76.0,1014.62
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.694000,Akwa,25.63,76.54,1011.69
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.694000,Deido,27.73,82.04,1008.89
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.694000,Bepanda,28.47,82.92,1013.12
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.694000,Makepe,28.92,78.84,1013.69
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.694000,New Bell,29.05,88.92,1012.35
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.694000,Bonapriso,25.2,68.49,1009.26
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.694000,Logbaba,28.51,80.22,1010.79
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.694000,Cite SIC,28.87,81.35,1014.36
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.694000,Kotto,29.11,87.29,1008.94
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.716000,Bonanjo,26.08,73.81,1010.1
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.717000,Akwa,27.61,74.43,1014.44
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.717000,Bonanjo,27.43,77.79,1013.56
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.717000,Deido,28.79,76.67,1012.48
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.717000,Bepanda,28.88,80.84,1014.83
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.717000,Makepe,29.35,78.0,1012.99
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.717000,New Bell,29.97,86.67,1014.81
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.717000,Bonapriso,26.26,73.68,1012.74
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.717000,Logbaba,27.59,85.95,1011.0
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.717000,Cite SIC,27.95,77.1,1008.5
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.717000,Kotto,29.85,88.5,1011.64
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.718000,Akwa,27.65,79.63,1014.17
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.718000,Bepanda,29.94,86.32,1012.69
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.718000,Makepe,27.6,76.4,1009.46
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.718000,Bonapriso,26.0,71.03,1013.71
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.718000,Logbaba,29.12,86.14,1014.46
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.718000,Cite SIC,29.35,84.26,1010.14
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.718000,Kotto,28.13,84.43,1012.8
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.719000,Akwa,25.68,78.79,1014.15
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.719000,Bonanjo,26.45,73.7,1008.8
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.719000,Deido,29.09,78.53,1011.14
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.719000,Bepanda,29.69,84.4,1012.72
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.719000,Makepe,28.34,83.45,1013.17
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.719000,New Bell,30.24,88.74,1014.96
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.719000,Bonapriso,26.87,77.65,1012.64
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.719000,Logbaba,29.96,84.21,1013.59
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.719000,Cite SIC,28.81,80.27,1012.26
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.719000,Kotto,27.4,81.32,1011.0
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.737000,Akwa,27.57,80.67,1008.98
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.737000,Bonanjo,24.97,75.96,1009.96
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.737000,Bepanda,29.4,86.57,1013.52
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.737000,Cite SIC,29.13,84.25,1014.36
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.738000,Akwa,28.06,80.4,1011.99
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.738000,Bonanjo,26.95,70.25,1013.65
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.738000,Deido,27.92,84.17,1009.85
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.738000,Bepanda,29.09,86.34,1010.96
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.738000,Bonapriso,26.87,77.4,1014.52
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.738000,Logbaba,29.62,87.27,1014.8
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.738000,Cite SIC,27.82,80.04,1013.94
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.738000,Kotto,29.12,85.69,1010.41
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.739000,Akwa,27.93,80.81,1013.86
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.739000,Bonanjo,25.03,73.29,1010.31
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.739000,Deido,27.86,83.84,1011.04
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.739000,Makepe,28.5,77.03,1012.06
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.739000,New Bell,29.27,88.08,1014.71
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.739000,Bonapriso,26.59,71.86,1014.23
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.739000,Logbaba,30.2,81.54,1014.09
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.739000,Cite SIC,28.13,76.99,1014.08
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.739000,Kotto,29.59,80.2,1013.45
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.740000,Akwa,28.41,77.67,1011.49
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.740000,Deido,29.0,78.22,1008.05
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.740000,Bepanda,27.78,85.26,1013.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.740000,Makepe,28.84,81.49,1008.01
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.740000,Logbaba,29.25,83.02,1014.72
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.740000,Kotto,27.77,84.08,1012.99
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.758000,Akwa,28.14,78.59,1012.43
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.758000,Bonanjo,26.96,76.36,1008.95
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.758000,Bepanda,28.6,80.18,1011.11
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.758000,Makepe,28.37,80.25,1011.87
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.758000,New Bell,30.19,85.52,1008.68
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.758000,Logbaba,27.52,79.26,1008.98
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.758000,Cite SIC,29.46,84.35,1013.87
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.758000,Kotto,28.2,82.43,1011.45
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.759000,Akwa,26.67,81.44,1012.78
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.759000,Bonanjo,27.44,79.29,1012.3
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.759000,Deido,26.81,76.56,1013.84
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.759000,Bepanda,28.54,84.66,1012.9
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.759000,Makepe,28.77,80.17,1014.73
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.759000,New Bell,28.45,86.52,1013.81
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.759000,Bonapriso,26.27,77.69,1014.72
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.759000,Logbaba,29.94,81.76,1013.06
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.759000,Cite SIC,29.39,82.0,1013.32
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.759000,Kotto,29.26,82.33,1011.36
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.760000,Akwa,27.28,77.92,1014.47
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.760000,Bonanjo,27.43,71.12,1011.0
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.760000,Bepanda,28.28,86.87,1014.98
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.760000,New Bell,29.19,87.07,1011.48
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.760000,Bonapriso,26.83,76.94,1014.56
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.760000,Logbaba,28.26,80.83,1013.73
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.760000,Cite SIC,28.88,83.7,1011.78
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.760000,Kotto,29.47,86.35,1012.69
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.761000,Deido,26.72,83.14,1011.39
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.761000,Makepe,27.31,75.83,1013.16
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.761000,Bonapriso,26.15,69.94,1014.4
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.761000,Kotto,29.18,86.41,1014.93
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:45.778000,Cite SIC,27.85,85.19,1010.75
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.778000,Kotto,29.43,82.69,1014.81
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.779000,Akwa,28.0,79.19,1013.8
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.779000,Bonanjo,27.75,78.76,1013.34
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.779000,Deido,28.85,84.51,1011.83
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.779000,Bepanda,28.56,82.5,1014.43
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.779000,Makepe,28.59,82.28,1012.6
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.779000,New Bell,29.19,86.73,1011.75
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.779000,Logbaba,29.11,83.93,1012.39
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.780000,Akwa,28.35,82.37,1012.97
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.780000,Bonanjo,25.68,79.95,1009.39
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:45.780000,Deido,27.88,81.09,1013.75
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.780000,Bepanda,27.12,84.83,1010.73
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.780000,Makepe,29.14,83.8,1014.67
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.780000,New Bell,28.76,85.88,1014.12
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.780000,Bonapriso,25.57,76.57,1014.07
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:45.780000,Logbaba,30.03,84.36,1013.38
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.780000,Kotto,30.13,87.65,1009.74
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:45.781000,Akwa,27.22,80.08,1012.05
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:45.781000,Bonanjo,27.11,73.54,1011.89
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:45.781000,Bepanda,29.94,79.75,1014.76
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:45.781000,Makepe,27.99,77.64,1010.33
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:45.781000,New Bell,29.87,89.59,1012.21
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:45.781000,Bonapriso,26.69,76.86,1014.38
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:45.781000,Kotto,29.91,88.87,1014.28
